measurement_id,sample_id_x,station_id,cruise_id,age,length,weight,sex_number,maturity_number,gutted_weight,liver_weight,gonad_weight,area_grid,sub_area_grid,shot_latitude,shot_longitude,gsi,hsi,bounding_box,image__content__url,quarter,quarter_2,quarter_3,quarter_4,quarter_sin,quarter_cos
24745267,554980,348447,20741,5.0,48,901.0,1.0,1.0,827.0,22.0,,617,3,66.1923333333333,-17.4326666666667,,2.4417314095449503,"[[744, 203], [1805, 832]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=TlQqRBUhnEk7QPk7OU65Wnh0E7M%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
24745270,554980,348447,20741,6.0,68,2539.0,2.0,4.0,2309.0,178.0,14.0,617,3,66.1923333333333,-17.4326666666667,0.5513981882630957,7.010634107916502,"[[4128, 222], [5190, 851]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=4dmqYNcCS2E1QQSiHAGSsQRIjfM%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
24745268,554980,348447,20741,5.0,54,1351.0,1.0,1.0,1258.0,21.0,,617,3,66.1923333333333,-17.4326666666667,,1.5544041450777202,"[[1880, 265], [2942, 894]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=V1tiw3LJVFyVcpmHwtNSNwzXv8Q%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
24745271,554980,348447,20741,6.0,66,2568.0,1.0,1.0,2314.0,94.0,,617,3,66.1923333333333,-17.4326666666667,,3.6604361370716503,"[[5222, 271], [6283, 900]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=s3ysiNydxreCb4%2FKnNkoKaO95G4%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
24745406,554981,348448,20741,5.0,51,998.0,1.0,1.0,872.0,17.0,,617,4,66.04,-17.5148333333333,,1.7034068136272544,"[[739, 2036], [1584, 2600]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=GH5pcwUgd7h%2BPN0TDQQDldWuHsE%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
24745404,554981,348448,20741,7.0,70,2699.0,2.0,52.0,2430.0,48.0,14.0,617,4,66.04,-17.5148333333333,0.5187106335679882,1.778436457947388,"[[4427, 1044], [5488, 1673]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=dbfbZCVytBiW%2B5Z07VfKE4jQo8c%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
24745408,554981,348448,20741,5.0,62,1979.0,2.0,1.0,1752.0,36.0,7.0,617,4,66.04,-17.5148333333333,0.3537139969681657,1.8191005558362812,"[[2865, 1953], [3926, 2582]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WXpElGyKT%2BFjzSgS1LkRKjPR8Ho%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
24745407,554981,348448,20741,6.0,76,3569.0,2.0,1.0,3259.0,59.0,18.0,617,4,66.04,-17.5148333333333,0.5043429532081816,1.653124124404595,"[[1704, 1971], [2765, 2600]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zJZunC%2BzoPZloqS%2BlWgRSJqJBK4%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
24745405,554981,348448,20741,6.0,67,2170.0,1.0,1.0,1997.0,23.0,,617,4,66.04,-17.5148333333333,,1.0599078341013823,"[[5637, 1081], [6698, 1710]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WXpElGyKT%2BFjzSgS1LkRKjPR8Ho%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
24745707,554982,348449,20741,9.0,101,8115.0,2.0,2.0,6980.0,371.0,328.0,617,2,66.1656666666667,-17.7133333333333,4.041897720271103,4.571780653111522,"[[3436, 2849], [4497, 3478]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=tiu6wFlQaHcou2KpQUP3chEP3Mc%3D&Expires=1765370945,1,False,False,False,1.0,6.123233995736766e-17
24745704,554982,348449,20741,6.0,66,2338.0,2.0,1.0,2074.0,70.0,10.0,617,2,66.1656666666667,-17.7133333333333,0.427715996578272,2.9940119760479043,"[[5262, 1897], [6324, 2526]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=AEQGrpvBj0S10B3wIBo6UE35sYM%3D&Expires=1765370952,1,False,False,False,1.0,6.123233995736766e-17
24745705,554982,348449,20741,5.0,48,951.0,2.0,1.0,867.0,16.0,2.0,617,2,66.1656666666667,-17.7133333333333,0.2103049421661409,1.6824395373291272,"[[1009, 2855], [2071, 3484]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=4dmqYNcCS2E1QQSiHAGSsQRIjfM%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
24745706,554982,348449,20741,8.0,83,4259.0,1.0,2.0,3688.0,91.0,216.0,617,2,66.1656666666667,-17.7133333333333,5.071613054707678,2.1366517961962903,"[[2170, 2837], [3232, 3466]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=TlQqRBUhnEk7QPk7OU65Wnh0E7M%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
24745703,554982,348449,20741,5.0,57,1459.0,1.0,1.0,1329.0,50.0,26.0,617,2,66.1656666666667,-17.7133333333333,1.782042494859493,3.427004797806717,"[[4120, 2005], [5027, 2496]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WXpElGyKT%2BFjzSgS1LkRKjPR8Ho%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
24745745,554983,348450,20741,5.0,52,1134.0,1.0,1.0,1034.0,24.0,,617,2,66.2501666666667,-17.4998333333333,,2.1164021164021163,"[[5802, 2987], [6697, 3393]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zJZunC%2BzoPZloqS%2BlWgRSJqJBK4%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
24745746,554983,348450,20741,6.0,61,1860.0,1.0,1.0,1722.0,26.0,,617,2,66.2501666666667,-17.4998333333333,,1.3978494623655917,"[[727, 3684], [1596, 4313]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=2xYiqprw7yy9k7SNiJjxPW6fhaY%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
24745748,554983,348450,20741,9.0,97,6095.0,2.0,1.0,5481.0,231.0,43.0,617,2,66.2501666666667,-17.4998333333333,0.7054963084495488,3.789991796554553,"[[2871, 3684], [3932, 4313]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zJZunC%2BzoPZloqS%2BlWgRSJqJBK4%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
24746133,554983,348450,20741,5.0,60,1631.0,1.0,1.0,1478.0,60.0,,617,2,66.2501666666667,-17.4998333333333,,3.678724708767627,"[[5330, 3715], [6391, 4344]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=afj6pRBqsdCmxXH2ibNHze41XAw%3D&Expires=1765370942,1,False,False,False,1.0,6.123233995736766e-17
24745747,554983,348450,20741,6.0,61,1937.0,1.0,1.0,1784.0,55.0,,617,2,66.2501666666667,-17.4998333333333,,2.839442436757873,"[[1704, 3684], [2765, 4313]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=x7rofRT%2BxWjM3iy%2BpkT8H5RYMI4%3D&Expires=1765370961,1,False,False,False,1.0,6.123233995736766e-17
24745744,554983,348450,20741,6.0,58,1578.0,2.0,1.0,1387.0,60.0,5.0,617,2,66.2501666666667,-17.4998333333333,0.3168567807351077,3.802281368821293,"[[4727, 2969], [5654, 3447]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Iofpcy4%2Btk5TKCx6sZqIZQov2cY%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
24746132,554983,348450,20741,7.0,63,2103.0,1.0,2.0,1840.0,49.0,98.0,617,2,66.2501666666667,-17.4998333333333,4.660009510223491,2.3300047551117453,"[[4212, 3666], [5273, 4295]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/de65c54bcc9859433512a7fd05a1f5c31e2961bc49d0b56323b66e9025c7bfc0.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Iofpcy4%2Btk5TKCx6sZqIZQov2cY%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
24746276,554984,348451,20741,8.0,84,4555.0,2.0,2.0,3949.0,220.0,170.0,617,1,66.3988333333333,-17.771,3.7321624588364433,4.829857299670691,"[[5480, 307], [6541, 937]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mTuwnt4aocK312zNA4YZ%2BFDvMto%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
24746545,554984,348451,20741,7.0,67,2870.0,1.0,2.0,2416.0,106.0,136.0,617,1,66.3988333333333,-17.771,4.7386759581881535,3.6933797909407664,"[[4214, 1131], [5138, 1760]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mTuwnt4aocK312zNA4YZ%2BFDvMto%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
24746543,554984,348451,20741,8.0,89,4860.0,2.0,1.0,4285.0,230.0,34.0,617,1,66.3988333333333,-17.771,0.6995884773662552,4.732510288065844,"[[1972, 1223], [3034, 1852]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6bQcz8unZUdP1mvmJcJOgvaCos8%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
24746542,554984,348451,20741,5.0,62,1972.0,1.0,2.0,1625.0,54.0,148.0,617,1,66.3988333333333,-17.771,7.505070993914807,2.738336713995943,"[[854, 1192], [1916, 1821]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=XAqjf0voxcUqCqIm1%2FknKZ1EEYs%3D&Expires=1765370942,1,False,False,False,1.0,6.123233995736766e-17
24746544,554984,348451,20741,8.0,79,4190.0,2.0,2.0,3499.0,285.0,165.0,617,1,66.3988333333333,-17.771,3.9379474940334127,6.801909307875895,"[[3121, 1161], [4182, 1790]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=iS3tvf3Dgo2GVQj8txQr%2BNolE0s%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
24746273,554984,348451,20741,7.0,65,2336.0,1.0,1.0,2028.0,81.0,,617,1,66.3988333333333,-17.771,,3.4674657534246576,"[[2113, 289], [3045, 918]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6bQcz8unZUdP1mvmJcJOgvaCos8%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
24746274,554984,348451,20741,9.0,87,5365.0,2.0,2.0,4674.0,189.0,205.0,617,1,66.3988333333333,-17.771,3.8210624417520966,3.522833178005592,"[[3237, 277], [4299, 906]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zUXWm1ToamIpwl7ymSvSWzMA%2Fp8%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
24746275,554984,348451,20741,6.0,74,3307.0,1.0,1.0,2948.0,122.0,,617,1,66.3988333333333,-17.771,,3.6891442394919864,"[[4417, 295], [5408, 924]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=3%2BIPQ0ULRCUjUgjkDzjy5otvaWY%3D&Expires=1765370945,1,False,False,False,1.0,6.123233995736766e-17
24746172,554984,348451,20741,5.0,54,1168.0,2.0,1.0,1061.0,51.0,,617,1,66.3988333333333,-17.771,,4.366438356164384,"[[1143, 336], [2013, 808]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6bQcz8unZUdP1mvmJcJOgvaCos8%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
24746886,554985,348452,20741,7.0,69,2662.0,1.0,1.0,2392.0,77.0,,617,1,66.4491666666667,-17.5978333333333,,2.8925619834710745,"[[5298, 1063], [6360, 1692]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zUXWm1ToamIpwl7ymSvSWzMA%2Fp8%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
24746887,554985,348452,20741,8.0,83,5012.0,2.0,2.0,4389.0,238.0,158.0,617,1,66.4491666666667,-17.5978333333333,3.1524341580207507,4.748603351955307,"[[1064, 2008], [2125, 2637]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=XDlV%2BPG8lRKfG59sQJSpqgIbwqk%3D&Expires=1765370948,1,False,False,False,1.0,6.123233995736766e-17
24746888,554985,348452,20741,5.0,48,977.0,2.0,1.0,893.0,16.0,,617,1,66.4491666666667,-17.5978333333333,,1.6376663254861823,"[[2188, 2020], [3032, 2649]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ouJ%2FfWgyqf%2BobYSA%2FsYngEz44LU%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
24746889,554985,348452,20741,7.0,85,4655.0,1.0,52.0,4171.0,150.0,9.0,617,1,66.4491666666667,-17.5978333333333,0.1933404940923738,3.22234156820623,"[[3085, 1965], [4146, 2594]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mTuwnt4aocK312zNA4YZ%2BFDvMto%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
24746890,554985,348452,20741,8.0,88,5545.0,1.0,52.0,5070.0,137.0,7.0,617,1,66.4491666666667,-17.5978333333333,0.1262398557258791,2.4706943192064923,"[[4301, 1922], [5363, 2551]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=XAqjf0voxcUqCqIm1%2FknKZ1EEYs%3D&Expires=1765370942,1,False,False,False,1.0,6.123233995736766e-17
24746891,554985,348452,20741,8.0,89,6985.0,2.0,2.0,6085.0,235.0,243.0,617,1,66.4491666666667,-17.5978333333333,3.478883321403006,3.3643521832498213,"[[5532, 1947], [6593, 2576]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=QHcDM0ToPv7lSCx2Lji0N72vcWY%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
24747331,554986,348453,20741,5.0,50,913.0,2.0,1.0,847.0,10.0,5.0,667,4,66.615,-17.303,0.547645125958379,1.095290251916758,"[[5154, 2818], [6216, 3447]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=iS3tvf3Dgo2GVQj8txQr%2BNolE0s%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
24747330,554986,348453,20741,8.0,93,6265.0,1.0,4.0,5595.0,246.0,12.0,667,4,66.615,-17.303,0.1915403032721468,3.9265762170790106,"[[3975, 2800], [5036, 3429]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=QHcDM0ToPv7lSCx2Lji0N72vcWY%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
24747328,554986,348453,20741,7.0,64,2206.0,1.0,1.0,2023.0,53.0,,667,4,66.615,-17.303,,2.402538531278332,"[[1874, 2818], [2935, 3447]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=UiPl%2FXvdIneSyhfx4OL5UCVQ414%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
24747329,554986,348453,20741,8.0,67,2235.0,2.0,4.0,2000.0,25.0,16.0,667,4,66.615,-17.303,0.7158836689038032,1.1185682326621924,"[[2961, 2781], [3910, 3410]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=FJsUL36xujJxBNO1Ksww6iCeoBg%3D&Expires=1765370941,1,False,False,False,1.0,6.123233995736766e-17
24747327,554986,348453,20741,6.0,59,1574.0,2.0,1.0,1419.0,42.0,12.0,667,4,66.615,-17.303,0.7623888182973316,2.6683608640406606,"[[774, 2824], [1836, 3453]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=syYiycoS0CsIlX%2FJV%2F8INhqTXwU%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
24747585,554987,348454,20741,5.0,55,1539.0,1.0,1.0,1345.0,82.0,,667,2,66.7496666666667,-17.208,,5.3281351526965555,"[[1106, 3782], [2167, 4411]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=syYiycoS0CsIlX%2FJV%2F8INhqTXwU%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
24747586,554987,348454,20741,7.0,78,3546.0,2.0,1.0,3052.0,205.0,28.0,667,2,66.7496666666667,-17.208,0.7896221094190639,5.781161872532431,"[[2279, 3659], [3341, 4288]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mTuwnt4aocK312zNA4YZ%2BFDvMto%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
24747587,554987,348454,20741,7.0,79,3912.0,2.0,1.0,3533.0,166.0,23.0,667,2,66.7496666666667,-17.208,0.5879345603271984,4.2433537832310835,"[[3514, 3794], [4575, 4423]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=D9k6eWcqr3mwOJ42Tyf8sKKEYxE%3D&Expires=1765370961,1,False,False,False,1.0,6.123233995736766e-17
24747588,554987,348454,20741,5.0,47,932.0,1.0,1.0,826.0,39.0,,667,2,66.7496666666667,-17.208,,4.184549356223176,"[[4650, 3745], [5555, 4374]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=8KwQI5sZSIwhSKVvuxw%2BM6RIJUc%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
24747589,554987,348454,20741,6.0,57,1538.0,1.0,1.0,1437.0,19.0,,667,2,66.7496666666667,-17.208,,1.2353706111833551,"[[5639, 3739], [6701, 4368]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2346e73fb82def86a5e22cd65f9ec8d41aca81820296463fb69ece715bdbaea3.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=8nrDjmFKY1%2F7hLmq%2FNq2WTdWzoc%3D&Expires=1765370956,1,False,False,False,1.0,6.123233995736766e-17
24747904,554988,348455,20741,8.0,90,6030.0,1.0,2.0,5105.0,187.0,489.0,668,4,66.6343333333333,-18.0018333333333,8.109452736318408,3.101160862354892,"[[795, 458], [1948, 1249]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/d5fd36fc5660c8120e705a6532f5928fa6047504852901515756569921c5f565.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=NwyBNY5MU93Tlfyw4DPH7lfKfYk%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
24747920,554989,348456,20741,6.0,56,1596.0,2.0,1.0,1424.0,27.0,4.0,668,4,66.5836666666667,-18.0991666666667,0.2506265664160401,1.6917293233082706,"[[3876, 814], [4851, 1305]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/d5fd36fc5660c8120e705a6532f5928fa6047504852901515756569921c5f565.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=OTkwDTkkYm5SjUTv9qVvz6EU4Gw%3D&Expires=1765370943,1,False,False,False,1.0,6.123233995736766e-17
24747921,554989,348456,20741,9.0,102,8220.0,1.0,2.0,6715.0,211.0,587.0,668,4,66.5836666666667,-18.0991666666667,7.141119221411192,2.5669099756691,"[[4920, 657], [5982, 1286]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/d5fd36fc5660c8120e705a6532f5928fa6047504852901515756569921c5f565.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zYHnvEp3lSYcXWCh1fUYl0yXhzU%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
